filepath,note,midi,velocity,articulation,pedal,duration,take
data\piano_phase3\B4\B4_v30_sustain_noped_t1.wav,B4,71,30,sustain,0,1.724,1
data\piano_phase3\B4\B4_v110_staccato_ped_t1.wav,B4,71,110,staccato,1,0.634,1
data\piano_phase3\B4\B4_v110_portato_noped_t1.wav,B4,71,110,portato,0,1.011,1
data\piano_phase3\B4\B4_v30_staccato_noped_t1.wav,B4,71,30,staccato,0,0.627,1
data\piano_phase3\B4\B4_v90_legato_noped_t1.wav,B4,71,90,legato,0,2.202,1
data\piano_phase3\B4\B4_v60_sustain_noped_t1.wav,B4,71,60,sustain,0,1.724,1
data\piano_phase3\B4\B4_v30_legato_ped_t1.wav,B4,71,30,legato,1,2.232,1
data\piano_phase3\B4\B4_v30_staccato_ped_t1.wav,B4,71,30,staccato,1,0.627,1
data\piano_phase3\B4\B4_v110_legato_noped_t1.wav,B4,71,110,legato,0,2.198,1
data\piano_phase3\B4\B4_v110_sustain_ped_t1.wav,B4,71,110,sustain,1,1.71,1
data\piano_phase3\B4\B4_v60_legato_ped_t1.wav,B4,71,60,legato,1,2.227,1
data\piano_phase3\B4\B4_v90_portato_noped_t1.wav,B4,71,90,portato,0,1.019,1
data\piano_phase3\C5\C5_v110_staccato_ped_t1.wav,C5,72,110,staccato,1,0.623,1
data\piano_phase3\C5\C5_v90_portato_ped_t1.wav,C5,72,90,portato,1,1.04,1
data\piano_phase3\C5\C5_v110_portato_noped_t1.wav,C5,72,110,portato,0,1.032,1
data\piano_phase3\C5\C5_v60_legato_ped_t1.wav,C5,72,60,legato,1,2.244,1
data\piano_phase3\C5\C5_v60_staccato_noped_t1.wav,C5,72,60,staccato,0,0.619,1
data\piano_phase3\C5\C5_v30_portato_ped_t1.wav,C5,72,30,portato,1,1.03,1
data\piano_phase3\C5\C5_v110_staccato_noped_t1.wav,C5,72,110,staccato,0,0.623,1
data\piano_phase3\C5\C5_v110_legato_noped_t1.wav,C5,72,110,legato,0,2.214,1
data\piano_phase3\C5\C5_v60_portato_noped_t1.wav,C5,72,60,portato,0,1.046,1
data\piano_phase3\C5\C5_v110_portato_ped_t1.wav,C5,72,110,portato,1,1.032,1
data\piano_phase3\C5\C5_v90_sustain_noped_t1.wav,C5,72,90,sustain,0,1.744,1
data\piano_phase3\C5\C5_v30_legato_noped_t1.wav,C5,72,30,legato,0,2.246,1
data\piano_phase3\C5\C5_v60_staccato_ped_t1.wav,C5,72,60,staccato,1,0.619,1
data\piano_phase3\C5\C5_v30_sustain_ped_t1.wav,C5,72,30,sustain,1,1.739,1
data\piano_phase3\C5\C5_v90_portato_noped_t1.wav,C5,72,90,portato,0,1.04,1
data\piano_phase3\C5\C5_v90_legato_ped_t1.wav,C5,72,90,legato,1,2.221,1
data\piano_phase3\C5\C5_v60_legato_noped_t1.wav,C5,72,60,legato,0,2.244,1
data\piano_phase3\C5\C5_v30_staccato_noped_t1.wav,C5,72,30,staccato,0,0.622,1
data\piano_phase3\C5\C5_v60_sustain_ped_t1.wav,C5,72,60,sustain,1,1.742,1
data\piano_phase3\C5\C5_v30_staccato_ped_t1.wav,C5,72,30,staccato,1,0.622,1
data\piano_phase3\C5\C5_v110_sustain_ped_t1.wav,C5,72,110,sustain,1,1.732,1
data\piano_phase3\C5\C5_v30_portato_noped_t1.wav,C5,72,30,portato,0,1.03,1
data\piano_phase3\C#5\C#5_v90_portato_ped_t1.wav,C#5,73,90,portato,1,1.033,1
data\piano_phase3\C#5\C#5_v30_legato_noped_t1.wav,C#5,73,30,legato,0,2.233,1
data\piano_phase3\C#5\C#5_v30_staccato_noped_t1.wav,C#5,73,30,staccato,0,0.609,1
data\piano_phase3\C#5\C#5_v30_sustain_noped_t1.wav,C#5,73,30,sustain,0,1.751,1
data\piano_phase3\C#5\C#5_v60_portato_ped_t1.wav,C#5,73,60,portato,1,1.043,1
data\piano_phase3\C#5\C#5_v90_staccato_ped_t1.wav,C#5,73,90,staccato,1,0.613,1
data\piano_phase3\C#5\C#5_v90_sustain_ped_t1.wav,C#5,73,90,sustain,1,1.719,1
data\piano_phase3\C#5\C#5_v60_legato_ped_t1.wav,C#5,73,60,legato,1,2.213,1
data\piano_phase3\C#5\C#5_v110_sustain_noped_t1.wav,C#5,73,110,sustain,0,1.716,1
data\piano_phase3\C#5\C#5_v90_sustain_noped_t1.wav,C#5,73,90,sustain,0,1.719,1
data\piano_phase3\C#5\C#5_v110_staccato_ped_t1.wav,C#5,73,110,staccato,1,0.617,1
data\piano_phase3\C#5\C#5_v60_legato_noped_t1.wav,C#5,73,60,legato,0,2.213,1
data\piano_phase3\C#5\C#5_v90_legato_noped_t1.wav,C#5,73,90,legato,0,2.209,1
data\piano_phase3\C#5\C#5_v60_staccato_noped_t1.wav,C#5,73,60,staccato,0,0.61,1
data\piano_phase3\C#5\C#5_v30_staccato_ped_t1.wav,C#5,73,30,staccato,1,0.609,1
data\piano_phase3\C#5\C#5_v30_sustain_ped_t1.wav,C#5,73,30,sustain,1,1.751,1
data\piano_phase3\C#5\C#5_v110_staccato_noped_t1.wav,C#5,73,110,staccato,0,0.617,1
data\piano_phase3\C#5\C#5_v110_portato_noped_t1.wav,C#5,73,110,portato,0,1.03,1
data\piano_phase3\C#5\C#5_v60_portato_noped_t1.wav,C#5,73,60,portato,0,1.043,1
data\piano_phase3\C#5\C#5_v60_staccato_ped_t1.wav,C#5,73,60,staccato,1,0.61,1
data\piano_phase3\C#5\C#5_v110_legato_ped_t1.wav,C#5,73,110,legato,1,2.202,1
data\piano_phase3\C#5\C#5_v110_legato_noped_t1.wav,C#5,73,110,legato,0,2.202,1
data\piano_phase3\D5\D5_v90_legato_noped_t1.wav,D5,74,90,legato,0,2.252,1
data\piano_phase3\D5\D5_v30_portato_ped_t1.wav,D5,74,30,portato,1,1.138,1
data\piano_phase3\D5\D5_v60_sustain_noped_t1.wav,D5,74,60,sustain,0,1.759,1
data\piano_phase3\D5\D5_v110_legato_noped_t1.wav,D5,74,110,legato,0,2.25,1
data\piano_phase3\D5\D5_v90_sustain_ped_t1.wav,D5,74,90,sustain,1,1.761,1
data\piano_phase3\D5\D5_v60_staccato_noped_t1.wav,D5,74,60,staccato,0,0.698,1
data\piano_phase3\D5\D5_v90_staccato_ped_t1.wav,D5,74,90,staccato,1,0.697,1
data\piano_phase3\D5\D5_v30_staccato_noped_t1.wav,D5,74,30,staccato,0,0.707,1
data\piano_phase3\D5\D5_v60_staccato_ped_t1.wav,D5,74,60,staccato,1,0.698,1
data\piano_phase3\D5\D5_v110_portato_ped_t1.wav,D5,74,110,portato,1,1.127,1
data\piano_phase3\D5\D5_v60_portato_ped_t1.wav,D5,74,60,portato,1,1.132,1
data\piano_phase3\D5\D5_v60_sustain_ped_t1.wav,D5,74,60,sustain,1,1.759,1
data\piano_phase3\D5\D5_v30_staccato_ped_t1.wav,D5,74,30,staccato,1,0.707,1
data\piano_phase3\D5\D5_v30_legato_ped_t1.wav,D5,74,30,legato,1,2.263,1
data\piano_phase3\D5\D5_v90_legato_ped_t1.wav,D5,74,90,legato,1,2.252,1
data\piano_phase3\D5\D5_v110_legato_ped_t1.wav,D5,74,110,legato,1,2.25,1
data\piano_phase3\D5\D5_v60_portato_noped_t1.wav,D5,74,60,portato,0,1.132,1
data\piano_phase3\D5\D5_v110_sustain_noped_t1.wav,D5,74,110,sustain,0,1.758,1
data\piano_phase3\D5\D5_v90_portato_noped_t1.wav,D5,74,90,portato,0,1.129,1
data\piano_phase3\D5\D5_v60_legato_noped_t1.wav,D5,74,60,legato,0,2.254,1
data\piano_phase3\D5\D5_v60_legato_ped_t1.wav,D5,74,60,legato,1,2.254,1
data\piano_phase3\D5\D5_v110_staccato_ped_t1.wav,D5,74,110,staccato,1,0.699,1
data\piano_phase3\D#5\D#5_v90_sustain_ped_t1.wav,D#5,75,90,sustain,1,1.765,1
data\piano_phase3\D#5\D#5_v30_sustain_noped_t1.wav,D#5,75,30,sustain,0,1.759,1
data\piano_phase3\D#5\D#5_v60_sustain_ped_t1.wav,D#5,75,60,sustain,1,1.769,1
data\piano_phase3\D#5\D#5_v60_staccato_noped_t1.wav,D#5,75,60,staccato,0,0.696,1
data\piano_phase3\D#5\D#5_v30_legato_noped_t1.wav,D#5,75,30,legato,0,2.258,1
data\piano_phase3\D#5\D#5_v110_sustain_ped_t1.wav,D#5,75,110,sustain,1,1.758,1
data\piano_phase3\D#5\D#5_v30_staccato_noped_t1.wav,D#5,75,30,staccato,0,0.704,1
data\piano_phase3\D#5\D#5_v110_staccato_noped_t1.wav,D#5,75,110,staccato,0,0.693,1
data\piano_phase3\D#5\D#5_v30_legato_ped_t1.wav,D#5,75,30,legato,1,2.258,1
data\piano_phase3\D#5\D#5_v30_sustain_ped_t1.wav,D#5,75,30,sustain,1,1.759,1
data\piano_phase3\D#5\D#5_v30_portato_ped_t1.wav,D#5,75,30,portato,1,1.133,1
data\piano_phase3\D#5\D#5_v60_portato_noped_t1.wav,D#5,75,60,portato,0,1.126,1
data\piano_phase3\D#5\D#5_v110_portato_ped_t1.wav,D#5,75,110,portato,1,1.118,1
data\piano_phase3\D#5\D#5_v110_staccato_ped_t1.wav,D#5,75,110,staccato,1,0.693,1
data\piano_phase3\D#5\D#5_v60_legato_ped_t1.wav,D#5,75,60,legato,1,2.244,1
data\piano_phase3\D#5\D#5_v90_legato_noped_t1.wav,D#5,75,90,legato,0,2.252,1
data\piano_phase3\D#5\D#5_v110_legato_noped_t1.wav,D#5,75,110,legato,0,2.248,1
data\piano_phase3\D#5\D#5_v90_staccato_ped_t1.wav,D#5,75,90,staccato,1,0.693,1
data\piano_phase3\D#5\D#5_v90_portato_noped_t1.wav,D#5,75,90,portato,0,1.12,1
data\piano_phase3\D#5\D#5_v60_legato_noped_t1.wav,D#5,75,60,legato,0,2.244,1
data\piano_phase3\D#5\D#5_v60_sustain_noped_t1.wav,D#5,75,60,sustain,0,1.769,1
data\piano_phase3\D#5\D#5_v90_staccato_noped_t1.wav,D#5,75,90,staccato,0,0.693,1
data\piano_phase3\E5\E5_v90_legato_ped_t1.wav,E5,76,90,legato,1,2.237,1
data\piano_phase3\E5\E5_v30_staccato_noped_t1.wav,E5,76,30,staccato,0,0.699,1
data\piano_phase3\E5\E5_v30_portato_ped_t1.wav,E5,76,30,portato,1,1.13,1
data\piano_phase3\E5\E5_v60_staccato_noped_t1.wav,E5,76,60,staccato,0,0.693,1
data\piano_phase3\E5\E5_v30_sustain_noped_t1.wav,E5,76,30,sustain,0,1.78,1
data\piano_phase3\E5\E5_v110_sustain_ped_t1.wav,E5,76,110,sustain,1,1.768,1
data\piano_phase3\E5\E5_v30_portato_noped_t1.wav,E5,76,30,portato,0,1.13,1
data\piano_phase3\E5\E5_v30_legato_noped_t1.wav,E5,76,30,legato,0,2.259,1
data\piano_phase3\E5\E5_v110_portato_noped_t1.wav,E5,76,110,portato,0,1.113,1
data\piano_phase3\E5\E5_v90_sustain_noped_t1.wav,E5,76,90,sustain,0,1.767,1
data\piano_phase3\E5\E5_v60_legato_ped_t1.wav,E5,76,60,legato,1,2.233,1
data\piano_phase3\E5\E5_v110_sustain_noped_t1.wav,E5,76,110,sustain,0,1.768,1
data\piano_phase3\E5\E5_v90_staccato_ped_t1.wav,E5,76,90,staccato,1,0.693,1
data\piano_phase3\E5\E5_v110_staccato_noped_t1.wav,E5,76,110,staccato,0,0.687,1
data\piano_phase3\E5\E5_v90_portato_noped_t1.wav,E5,76,90,portato,0,1.119,1
data\piano_phase3\E5\E5_v110_legato_noped_t1.wav,E5,76,110,legato,0,2.232,1
data\piano_phase3\E5\E5_v60_portato_noped_t1.wav,E5,76,60,portato,0,1.124,1
data\piano_phase3\E5\E5_v60_sustain_ped_t1.wav,E5,76,60,sustain,1,1.772,1
data\piano_phase3\E5\E5_v60_sustain_noped_t1.wav,E5,76,60,sustain,0,1.772,1
data\piano_phase3\E5\E5_v60_staccato_ped_t1.wav,E5,76,60,staccato,1,0.693,1
data\piano_phase3\E5\E5_v90_sustain_ped_t1.wav,E5,76,90,sustain,1,1.767,1
data\piano_phase3\E5\E5_v110_legato_ped_t1.wav,E5,76,110,legato,1,2.232,1
data\piano_phase3\F5\F5_v110_legato_noped_t1.wav,F5,77,110,legato,0,2.191,1
data\piano_phase3\F5\F5_v30_legato_ped_t1.wav,F5,77,30,legato,1,2.249,1
data\piano_phase3\F5\F5_v110_portato_ped_t1.wav,F5,77,110,portato,1,1.009,1
data\piano_phase3\F5\F5_v30_portato_ped_t1.wav,F5,77,30,portato,1,1.025,1
data\piano_phase3\F5\F5_v60_legato_ped_t1.wav,F5,77,60,legato,1,2.22,1
data\piano_phase3\F5\F5_v90_portato_noped_t1.wav,F5,77,90,portato,0,1.019,1
data\piano_phase3\F5\F5_v30_staccato_ped_t1.wav,F5,77,30,staccato,1,0.665,1
data\piano_phase3\F5\F5_v90_staccato_noped_t1.wav,F5,77,90,staccato,0,0.653,1
data\piano_phase3\F5\F5_v60_sustain_ped_t1.wav,F5,77,60,sustain,1,1.685,1
data\piano_phase3\F5\F5_v30_staccato_noped_t1.wav,F5,77,30,staccato,0,0.665,1
data\piano_phase3\F5\F5_v30_sustain_ped_t1.wav,F5,77,30,sustain,1,1.705,1
data\piano_phase3\F5\F5_v60_staccato_noped_t1.wav,F5,77,60,staccato,0,0.655,1
data\piano_phase3\F5\F5_v30_legato_noped_t1.wav,F5,77,30,legato,0,2.249,1
data\piano_phase3\F5\F5_v60_legato_noped_t1.wav,F5,77,60,legato,0,2.22,1
data\piano_phase3\F5\F5_v110_portato_noped_t1.wav,F5,77,110,portato,0,1.009,1
data\piano_phase3\F5\F5_v110_staccato_ped_t1.wav,F5,77,110,staccato,1,0.648,1
data\piano_phase3\F5\F5_v90_legato_ped_t1.wav,F5,77,90,legato,1,2.201,1
data\piano_phase3\F5\F5_v60_portato_noped_t1.wav,F5,77,60,portato,0,1.016,1
data\piano_phase3\F5\F5_v110_staccato_noped_t1.wav,F5,77,110,staccato,0,0.648,1
data\piano_phase3\F5\F5_v90_staccato_ped_t1.wav,F5,77,90,staccato,1,0.653,1
data\piano_phase3\F5\F5_v110_sustain_noped_t1.wav,F5,77,110,sustain,0,1.683,1
data\piano_phase3\F5\F5_v30_portato_noped_t1.wav,F5,77,30,portato,0,1.025,1
data\piano_phase3\F#5\F#5_v110_legato_ped_t1.wav,F#5,78,110,legato,1,2.201,1
data\piano_phase3\F#5\F#5_v90_legato_noped_t1.wav,F#5,78,90,legato,0,2.213,1
data\piano_phase3\F#5\F#5_v90_legato_ped_t1.wav,F#5,78,90,legato,1,2.213,1
data\piano_phase3\F#5\F#5_v110_portato_noped_t1.wav,F#5,78,110,portato,0,0.987,1
data\piano_phase3\F#5\F#5_v90_sustain_ped_t1.wav,F#5,78,90,sustain,1,1.656,1
data\piano_phase3\F#5\F#5_v60_legato_ped_t1.wav,F#5,78,60,legato,1,2.224,1
data\piano_phase3\F#5\F#5_v90_sustain_noped_t1.wav,F#5,78,90,sustain,0,1.656,1
data\piano_phase3\F#5\F#5_v30_legato_noped_t1.wav,F#5,78,30,legato,0,2.248,1
data\piano_phase3\F#5\F#5_v30_staccato_noped_t1.wav,F#5,78,30,staccato,0,0.663,1
data\piano_phase3\F#5\F#5_v30_legato_ped_t1.wav,F#5,78,30,legato,1,2.248,1
data\piano_phase3\F#5\F#5_v60_legato_noped_t1.wav,F#5,78,60,legato,0,2.224,1
data\piano_phase3\F#5\F#5_v110_sustain_noped_t1.wav,F#5,78,110,sustain,0,1.66,1
data\piano_phase3\F#5\F#5_v60_portato_ped_t1.wav,F#5,78,60,portato,1,0.987,1
data\piano_phase3\F#5\F#5_v60_sustain_ped_t1.wav,F#5,78,60,sustain,1,1.653,1
data\piano_phase3\F#5\F#5_v110_sustain_ped_t1.wav,F#5,78,110,sustain,1,1.66,1
data\piano_phase3\F#5\F#5_v30_sustain_ped_t1.wav,F#5,78,30,sustain,1,1.668,1
data\piano_phase3\F#5\F#5_v90_portato_noped_t1.wav,F#5,78,90,portato,0,0.988,1
data\piano_phase3\F#5\F#5_v60_sustain_noped_t1.wav,F#5,78,60,sustain,0,1.653,1
data\piano_phase3\F#5\F#5_v110_legato_noped_t1.wav,F#5,78,110,legato,0,2.201,1
data\piano_phase3\F#5\F#5_v90_portato_ped_t1.wav,F#5,78,90,portato,1,0.988,1
data\piano_phase3\F#5\F#5_v60_portato_noped_t1.wav,F#5,78,60,portato,0,0.987,1
data\piano_phase3\F#5\F#5_v30_staccato_ped_t1.wav,F#5,78,30,staccato,1,0.663,1
data\piano_phase3\G5\G5_v30_staccato_ped_t1.wav,G5,79,30,staccato,1,0.661,1
data\piano_phase3\G5\G5_v90_staccato_noped_t1.wav,G5,79,90,staccato,0,0.647,1
data\piano_phase3\G5\G5_v30_sustain_ped_t1.wav,G5,79,30,sustain,1,1.64,1
data\piano_phase3\G5\G5_v60_staccato_noped_t1.wav,G5,79,60,staccato,0,0.65,1
data\piano_phase3\G5\G5_v90_legato_noped_t1.wav,G5,79,90,legato,0,2.209,1
data\piano_phase3\G5\G5_v60_portato_noped_t1.wav,G5,79,60,portato,0,0.967,1
data\piano_phase3\G5\G5_v90_legato_ped_t1.wav,G5,79,90,legato,1,2.209,1
data\piano_phase3\G5\G5_v110_legato_ped_t1.wav,G5,79,110,legato,1,2.2,1
data\piano_phase3\G5\G5_v30_staccato_noped_t1.wav,G5,79,30,staccato,0,0.661,1
data\piano_phase3\G5\G5_v30_sustain_noped_t1.wav,G5,79,30,sustain,0,1.64,1
data\piano_phase3\G5\G5_v90_sustain_noped_t1.wav,G5,79,90,sustain,0,1.622,1
data\piano_phase3\G5\G5_v110_sustain_ped_t1.wav,G5,79,110,sustain,1,1.623,1
data\piano_phase3\G5\G5_v30_portato_ped_t1.wav,G5,79,30,portato,1,1.062,1
data\piano_phase3\G5\G5_v110_staccato_noped_t1.wav,G5,79,110,staccato,0,0.642,1
data\piano_phase3\G5\G5_v30_portato_noped_t1.wav,G5,79,30,portato,0,1.062,1
data\piano_phase3\G5\G5_v60_sustain_ped_t1.wav,G5,79,60,sustain,1,1.618,1
data\piano_phase3\G5\G5_v60_sustain_noped_t1.wav,G5,79,60,sustain,0,1.618,1
data\piano_phase3\G5\G5_v110_portato_ped_t1.wav,G5,79,110,portato,1,0.961,1
data\piano_phase3\G5\G5_v90_portato_ped_t1.wav,G5,79,90,portato,1,0.959,1
data\piano_phase3\G5\G5_v60_legato_noped_t1.wav,G5,79,60,legato,0,2.221,1
data\piano_phase3\G5\G5_v90_portato_noped_t1.wav,G5,79,90,portato,0,0.959,1
data\piano_phase3\G5\G5_v90_sustain_ped_t1.wav,G5,79,90,sustain,1,1.622,1
data\piano_phase3\G#5\G#5_v90_sustain_noped_t1.wav,G#5,80,90,sustain,0,1.761,1
data\piano_phase3\G#5\G#5_v110_sustain_ped_t1.wav,G#5,80,110,sustain,1,1.759,1
data\piano_phase3\G#5\G#5_v60_staccato_ped_t1.wav,G#5,80,60,staccato,1,0.707,1
data\piano_phase3\G#5\G#5_v60_portato_noped_t1.wav,G#5,80,60,portato,0,1.107,1
data\piano_phase3\G#5\G#5_v90_portato_ped_t1.wav,G#5,80,90,portato,1,1.1,1
data\piano_phase3\G#5\G#5_v90_sustain_ped_t1.wav,G#5,80,90,sustain,1,1.761,1
data\piano_phase3\G#5\G#5_v90_legato_noped_t1.wav,G#5,80,90,legato,0,2.254,1
data\piano_phase3\G#5\G#5_v110_legato_ped_t1.wav,G#5,80,110,legato,1,2.241,1
data\piano_phase3\G#5\G#5_v60_legato_ped_t1.wav,G#5,80,60,legato,1,2.249,1
data\piano_phase3\G#5\G#5_v90_staccato_ped_t1.wav,G#5,80,90,staccato,1,0.701,1
data\piano_phase3\G#5\G#5_v110_staccato_ped_t1.wav,G#5,80,110,staccato,1,0.701,1
data\piano_phase3\G#5\G#5_v30_legato_noped_t1.wav,G#5,80,30,legato,0,2.298,1
data\piano_phase3\G#5\G#5_v30_portato_ped_t1.wav,G#5,80,30,portato,1,1.126,1
data\piano_phase3\G#5\G#5_v110_sustain_noped_t1.wav,G#5,80,110,sustain,0,1.759,1
data\piano_phase3\G#5\G#5_v110_portato_ped_t1.wav,G#5,80,110,portato,1,1.095,1
data\piano_phase3\G#5\G#5_v60_sustain_noped_t1.wav,G#5,80,60,sustain,0,1.755,1
data\piano_phase3\G#5\G#5_v30_staccato_ped_t1.wav,G#5,80,30,staccato,1,0.716,1
data\piano_phase3\G#5\G#5_v90_legato_ped_t1.wav,G#5,80,90,legato,1,2.254,1
data\piano_phase3\G#5\G#5_v30_staccato_noped_t1.wav,G#5,80,30,staccato,0,0.716,1
data\piano_phase3\G#5\G#5_v60_portato_ped_t1.wav,G#5,80,60,portato,1,1.107,1
data\piano_phase3\G#5\G#5_v110_portato_noped_t1.wav,G#5,80,110,portato,0,1.095,1
data\piano_phase3\G#5\G#5_v30_legato_ped_t1.wav,G#5,80,30,legato,1,2.298,1
data\piano_phase3\A5\A5_v110_staccato_ped_t1.wav,A5,81,110,staccato,1,0.689,1
data\piano_phase3\A5\A5_v30_portato_ped_t1.wav,A5,81,30,portato,1,1.122,1
data\piano_phase3\A5\A5_v90_staccato_ped_t1.wav,A5,81,90,staccato,1,0.693,1
data\piano_phase3\A5\A5_v30_sustain_ped_t1.wav,A5,81,30,sustain,1,1.736,1
data\piano_phase3\A5\A5_v30_legato_ped_t1.wav,A5,81,30,legato,1,2.281,1
data\piano_phase3\A5\A5_v90_sustain_ped_t1.wav,A5,81,90,sustain,1,1.734,1
data\piano_phase3\A5\A5_v60_portato_noped_t1.wav,A5,81,60,portato,0,1.108,1
data\piano_phase3\A5\A5_v30_staccato_ped_t1.wav,A5,81,30,staccato,1,0.713,1
data\piano_phase3\A5\A5_v90_legato_ped_t1.wav,A5,81,90,legato,1,2.226,1
data\piano_phase3\A5\A5_v60_sustain_noped_t1.wav,A5,81,60,sustain,0,1.724,1
data\piano_phase3\A5\A5_v60_staccato_ped_t1.wav,A5,81,60,staccato,1,0.699,1
data\piano_phase3\A5\A5_v60_portato_ped_t1.wav,A5,81,60,portato,1,1.108,1
data\piano_phase3\A5\A5_v90_staccato_noped_t1.wav,A5,81,90,staccato,0,0.693,1
data\piano_phase3\A5\A5_v110_legato_ped_t1.wav,A5,81,110,legato,1,2.225,1
data\piano_phase3\A5\A5_v60_sustain_ped_t1.wav,A5,81,60,sustain,1,1.724,1
data\piano_phase3\A5\A5_v30_legato_noped_t1.wav,A5,81,30,legato,0,2.281,1
data\piano_phase3\A5\A5_v60_staccato_noped_t1.wav,A5,81,60,staccato,0,0.699,1
data\piano_phase3\A5\A5_v90_sustain_noped_t1.wav,A5,81,90,sustain,0,1.734,1
data\piano_phase3\A5\A5_v30_portato_noped_t1.wav,A5,81,30,portato,0,1.122,1
data\piano_phase3\A5\A5_v30_staccato_noped_t1.wav,A5,81,30,staccato,0,0.713,1
data\piano_phase3\A5\A5_v90_portato_ped_t1.wav,A5,81,90,portato,1,1.104,1
data\piano_phase3\A5\A5_v60_legato_noped_t1.wav,A5,81,60,legato,0,2.231,1
data\piano_phase3\A#5\A#5_v30_staccato_ped_t1.wav,A#5,82,30,staccato,1,0.703,1
data\piano_phase3\A#5\A#5_v60_portato_noped_t1.wav,A#5,82,60,portato,0,1.102,1
data\piano_phase3\A#5\A#5_v90_legato_noped_t1.wav,A#5,82,90,legato,0,2.185,1
data\piano_phase3\A#5\A#5_v90_sustain_ped_t1.wav,A#5,82,90,sustain,1,1.692,1
data\piano_phase3\A#5\A#5_v110_legato_noped_t1.wav,A#5,82,110,legato,0,2.186,1
data\piano_phase3\A#5\A#5_v60_staccato_noped_t1.wav,A#5,82,60,staccato,0,0.691,1
data\piano_phase3\A#5\A#5_v60_portato_ped_t1.wav,A#5,82,60,portato,1,1.102,1
data\piano_phase3\A#5\A#5_v110_sustain_noped_t1.wav,A#5,82,110,sustain,0,1.696,1
data\piano_phase3\A#5\A#5_v110_portato_noped_t1.wav,A#5,82,110,portato,0,1.096,1
data\piano_phase3\A#5\A#5_v60_sustain_noped_t1.wav,A#5,82,60,sustain,0,1.686,1
data\piano_phase3\A#5\A#5_v110_staccato_noped_t1.wav,A#5,82,110,staccato,0,0.683,1
data\piano_phase3\A#5\A#5_v30_sustain_ped_t1.wav,A#5,82,30,sustain,1,1.75,1
data\piano_phase3\A#5\A#5_v90_legato_ped_t1.wav,A#5,82,90,legato,1,2.185,1
data\piano_phase3\A#5\A#5_v110_sustain_ped_t1.wav,A#5,82,110,sustain,1,1.696,1
data\piano_phase3\A#5\A#5_v30_legato_noped_t1.wav,A#5,82,30,legato,0,2.251,1
data\piano_phase3\A#5\A#5_v60_staccato_ped_t1.wav,A#5,82,60,staccato,1,0.691,1
data\piano_phase3\A#5\A#5_v30_sustain_noped_t1.wav,A#5,82,30,sustain,0,1.75,1
data\piano_phase3\A#5\A#5_v30_legato_ped_t1.wav,A#5,82,30,legato,1,2.251,1
data\piano_phase3\A#5\A#5_v90_portato_noped_t1.wav,A#5,82,90,portato,0,1.103,1
data\piano_phase3\A#5\A#5_v90_staccato_noped_t1.wav,A#5,82,90,staccato,0,0.684,1
data\piano_phase3\A#5\A#5_v30_staccato_noped_t1.wav,A#5,82,30,staccato,0,0.703,1
data\piano_phase3\A#5\A#5_v90_staccato_ped_t1.wav,A#5,82,90,staccato,1,0.684,1
data\piano_phase3\B5\B5_v90_staccato_ped_t1.wav,B5,83,90,staccato,1,0.585,1
data\piano_phase3\B5\B5_v110_sustain_ped_t1.wav,B5,83,110,sustain,1,1.695,1
data\piano_phase3\B5\B5_v60_staccato_ped_t1.wav,B5,83,60,staccato,1,0.613,1
data\piano_phase3\B5\B5_v60_legato_noped_t1.wav,B5,83,60,legato,0,2.218,1
data\piano_phase3\B5\B5_v30_legato_noped_t1.wav,B5,83,30,legato,0,2.282,1
data\piano_phase3\B5\B5_v110_sustain_noped_t1.wav,B5,83,110,sustain,0,1.695,1
data\piano_phase3\B5\B5_v90_portato_ped_t1.wav,B5,83,90,portato,1,1.048,1
data\piano_phase3\B5\B5_v110_portato_noped_t1.wav,B5,83,110,portato,0,1.067,1
data\piano_phase3\B5\B5_v90_portato_noped_t1.wav,B5,83,90,portato,0,1.048,1
data\piano_phase3\B5\B5_v110_legato_noped_t1.wav,B5,83,110,legato,0,2.228,1
data\piano_phase3\B5\B5_v90_staccato_noped_t1.wav,B5,83,90,staccato,0,0.585,1
data\piano_phase3\B5\B5_v60_sustain_ped_t1.wav,B5,83,60,sustain,1,1.72,1
data\piano_phase3\B5\B5_v110_legato_ped_t1.wav,B5,83,110,legato,1,2.228,1
data\piano_phase3\B5\B5_v30_sustain_ped_t1.wav,B5,83,30,sustain,1,1.787,1
data\piano_phase3\B5\B5_v90_legato_noped_t1.wav,B5,83,90,legato,0,2.153,1
data\piano_phase3\B5\B5_v30_sustain_noped_t1.wav,B5,83,30,sustain,0,1.787,1
data\piano_phase3\B5\B5_v60_portato_noped_t1.wav,B5,83,60,portato,0,1.065,1
data\piano_phase3\B5\B5_v30_portato_ped_t1.wav,B5,83,30,portato,1,1.102,1
data\piano_phase3\B5\B5_v30_legato_ped_t1.wav,B5,83,30,legato,1,2.282,1
data\piano_phase3\B5\B5_v90_sustain_ped_t1.wav,B5,83,90,sustain,1,1.677,1
data\piano_phase3\B5\B5_v30_portato_noped_t1.wav,B5,83,30,portato,0,1.102,1
data\piano_phase3\B5\B5_v110_staccato_ped_t1.wav,B5,83,110,staccato,1,0.591,1
data\piano_phase3\C6\C6_v60_portato_ped_t1.wav,C6,84,60,portato,1,1.067,1
data\piano_phase3\C6\C6_v30_legato_ped_t1.wav,C6,84,30,legato,1,2.276,1
